complaint_id,text,language,category,department,priority,template_group
ENG_1144,"Hello, I found an unfamiliar delivery address in my account",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1145,"Hello, I found an unfamiliar delivery address in my account Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1146,"Hello, I found an unfamiliar delivery address in my account I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1147,"Please help, I found an unfamiliar delivery address in my account",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1148,"Please help, I found an unfamiliar delivery address in my account Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1149,"Please help, I found an unfamiliar delivery address in my account I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1150,I need assistance because I found an unfamiliar delivery address in my account,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1151,I need assistance because I found an unfamiliar delivery address in my account Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1152,I need assistance because I found an unfamiliar delivery address in my account I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1153,This is urgent: I found an unfamiliar delivery address in my account,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1154,This is urgent: I found an unfamiliar delivery address in my account Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1155,This is urgent: I found an unfamiliar delivery address in my account I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07
ENG_1156,I received a suspicious message asking for payment,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1157,I received a suspicious message asking for payment Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1158,I received a suspicious message asking for payment I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1159,"Hello, I received a suspicious message asking for payment",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1160,"Hello, I received a suspicious message asking for payment Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1161,"Hello, I received a suspicious message asking for payment I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1162,"Please help, I received a suspicious message asking for payment",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1163,"Please help, I received a suspicious message asking for payment Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1164,"Please help, I received a suspicious message asking for payment I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1165,I need assistance because I received a suspicious message asking for payment,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1166,I need assistance because I received a suspicious message asking for payment Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1167,I need assistance because I received a suspicious message asking for payment I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1168,This is urgent: I received a suspicious message asking for payment,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1169,This is urgent: I received a suspicious message asking for payment Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1170,This is urgent: I received a suspicious message asking for payment I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08
ENG_1171,A fake customer-care agent requested my bank details,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1172,A fake customer-care agent requested my bank details Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1173,A fake customer-care agent requested my bank details I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1174,"Hello, a fake customer-care agent requested my bank details",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1175,"Hello, a fake customer-care agent requested my bank details Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1176,"Hello, a fake customer-care agent requested my bank details I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1177,"Please help, a fake customer-care agent requested my bank details",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1178,"Please help, a fake customer-care agent requested my bank details Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1179,"Please help, a fake customer-care agent requested my bank details I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1180,I need assistance because a fake customer-care agent requested my bank details,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1181,I need assistance because a fake customer-care agent requested my bank details Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1182,I need assistance because a fake customer-care agent requested my bank details I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1183,This is urgent: a fake customer-care agent requested my bank details,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1184,This is urgent: a fake customer-care agent requested my bank details Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1185,This is urgent: a fake customer-care agent requested my bank details I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_09
ENG_1186,There are multiple unauthorised purchases on my account,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1187,There are multiple unauthorised purchases on my account Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1188,There are multiple unauthorised purchases on my account I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1189,"Hello, there are multiple unauthorised purchases on my account",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1190,"Hello, there are multiple unauthorised purchases on my account Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1191,"Hello, there are multiple unauthorised purchases on my account I need an update as soon as possible.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1192,"Please help, there are multiple unauthorised purchases on my account",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
ENG_1193,"Please help, there are multiple unauthorised purchases on my account Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_10
