complaint_id,text,language,category,department,priority,template_group,text_length,word_count,split
ENG_0525,This is urgent: I accidentally placed an order and need to cancel it I need an update as soon as possible.,English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_05,106,21,train
HGL_0056,Mujhe help chahiye kyunki mera card payment processing mein stuck hai. Please jaldi resolve karo.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_04,97,15,train
ENG_0921,"Hello, I am not receiving the login OTP I need an update as soon as possible.",English,Account Issue,Account Support,Medium,English_Account Issue_02,77,16,train
HIN_0642,मुझे सहायता चाहिए क्योंकि मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03,84,15,train
HIN_0691,उत्पाद की गुणवत्ता बहुत खराब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07,32,6,validation
ENG_0538,This is urgent: the seller rejected my cancellation request,English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_06,59,9,validation
HGL_0407,Mujhe expected amount se kam refund mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08,68,11,train
HIN_0506,मुझे सहायता चाहिए क्योंकि कैंसलेशन के बाद भी ऑर्डर भेज दिया गया। कृपया इसे जल्दी हल करें।,Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_04,89,17,train
HGL_1112,Mere saved card ko bina permission use kiya gaya. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_05,76,13,train
HGL_0711,"Hello, mujhe expired product mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08,66,10,test
ENG_0246,"Hello, my order was sent to the wrong address I need an update as soon as possible.",English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_07,83,17,train
ENG_0785,"Hello, the return request is not being accepted Please resolve this.",English,Return/Replacement,Returns Team,Medium,English_Return/Replacement_03,68,11,train
HIN_0210,यह बहुत जरूरी है: कूरियर वाले ने मुझसे संपर्क नहीं किया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Delivery Issue,Logistics Team,Medium,Hindi_Delivery Issue_04,89,17,test
HGL_0138,Mere order ke liye wrong amount charge hua hai. Mujhe jaldi update chahiye.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_10,75,13,train
ENG_0155,"Hello, my order has not arrived yet Please resolve this.",English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_01,56,10,train
HGL_0610,Mujhe help chahiye kyunki mujhe damaged product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01,57,9,train
HIN_0487,"कृपया मदद करें, कैंसलेशन अनुरोध बार-बार फेल हो रहा है।",Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_03,54,10,train
HGL_0502,"Please help, cancel karne ke baad bhi order ship ho gaya.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_04,57,11,train
ENG_0626,I need assistance because the item is defective and does not work Please resolve this.,English,Product Issue,Product Support,High,English_Product Issue_02,86,15,train
HGL_0334,"Hello, mujhe sirf partial refund mila hai.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_03,42,7,train
HGL_1049,Ye urgent hai: same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10,97,16,validation
HIN_0147,मुझे सहायता चाहिए क्योंकि मेरी खरीदारी के लिए गलत राशि ली गई। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_10,94,18,test
ENG_0570,This is urgent: I want to cancel one item from my order I need an update as soon as possible.,English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_08,93,20,train
HGL_1114,"Hello, mere saved card ko bina permission use kiya gaya.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_05,56,10,train
HIN_0559,"नमस्ते, मैं ऑर्डर में से एक सामान रद्द करना चाहती हूँ।",Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_08,54,11,train
HIN_0617,सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02,50,11,train
HIN_0866,मुझे सहायता चाहिए क्योंकि कूरियर वाले ने रिटर्न लेने से मना कर दिया। कृपया इसे जल्दी हल करें।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_08,93,18,train
ENG_0128,"Please help, the payment page keeps failing during checkout Please resolve this.",English,Payment Issue,Payments Team,High,English_Payment Issue_09,80,12,train
HGL_1171,Fake customer care agent ne bank details maangi.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_09,48,8,train
HIN_0807,मुझे सहायता चाहिए क्योंकि रिटर्न के लिए पिकअप अभी तक नहीं हुआ। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_04,95,18,validation
HGL_0576,"Hello, cancel karne ke baad bhi order active dikha raha hai. Mujhe jaldi update chahiye.",Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_09,88,15,train
ENG_0981,"Hello, I forgot my password and cannot reset it I need an update as soon as possible.",English,Account Issue,Account Support,Medium,English_Account Issue_06,85,17,train
HGL_1167,Mujhe help chahiye kyunki mujhe payment maangne wala suspicious message mila. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_08,105,15,train
ENG_0191,I need assistance because tracking shows delivered but I did not receive the package Please resolve this.,English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_03,105,17,train
ENG_1140,This is urgent: someone changed my account password I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_06,89,16,train
ENG_0993,The app logs me out repeatedly I need an update as soon as possible.,English,Account Issue,Account Support,Medium,English_Account Issue_07,68,14,test
ENG_0700,I need assistance because the product quality is very poor,English,Product Issue,Product Support,High,English_Product Issue_07,58,10,test
HGL_0876,"Hello, mujhe wrong replacement product mila. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_09,72,10,train
ENG_0607,"Please help, the product I received is damaged",English,Product Issue,Product Support,High,English_Product Issue_01,46,8,validation
ENG_0181,Tracking shows delivered but I did not receive the package,English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_03,58,10,train
ENG_0302,I cancelled my order but have not received the refund Please resolve this.,English,Refund Issue,Refund Team,High,English_Refund Issue_01,74,13,train
HGL_0145,Mujhe help chahiye kyunki mere order ke liye wrong amount charge hua hai.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_10,73,13,train
HGL_0932,Mera account lock ho gaya hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03,57,10,train
ENG_1061,I need assistance because there is an unknown transaction on my account Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_01,92,15,train
HGL_0983,"Please help, main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06,82,14,train
HGL_1051,Mere account mein unknown transaction hua hai.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01,46,7,train
HGL_0166,Promised date ke baad bhi package nahi aaya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02,44,8,train
ENG_1070,"Hello, someone placed an order using my account Please resolve this.",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_02,68,11,train
HGL_0125,"Hello, checkout ke time payment page baar baar fail ho raha hai. Please jaldi resolve karo.",Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_09,91,16,validation
HIN_1006,मैं अकाउंट से जुड़ा ईमेल नहीं बदल पा रही हूँ।,Hindi,Account Issue,Account Support,Medium,Hindi_Account Issue_08,45,10,test
HIN_0044,यह बहुत जरूरी है: पेमेंट फेल हो गया लेकिन खाते से पैसे कट गए। कृपया इसे जल्दी हल करें।,Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_03,86,19,train
ENG_0017,I was charged twice for the same order Please resolve this.,English,Payment Issue,Payments Team,High,English_Payment Issue_02,59,11,train
HGL_0721,Product ka size ya colour order se different hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09,49,9,train
HGL_1174,"Hello, fake customer care agent ne bank details maangi.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_09,55,9,train
ENG_0547,"Please help, the app is not showing the cancellation option",English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_07,59,10,test
ENG_0659,This is urgent: the product does not match its description Please resolve this.,English,Product Issue,Product Support,High,English_Product Issue_04,79,13,train
HGL_0840,Ye urgent hai: replacement order abhi tak ship nahi hua. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_06,84,14,train
HGL_0668,"Please help, package mein ek accessory missing hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05,78,12,train
HGL_0881,Mujhe help chahiye kyunki mujhe wrong replacement product mila. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_09,90,13,train
HIN_0305,"नमस्ते, मैंने ऑर्डर रद्द किया लेकिन रिफंड नहीं मिला। कृपया इसे जल्दी हल करें।",Hindi,Refund Issue,Refund Team,High,Hindi_Refund Issue_01,77,14,train
